source,price,beds,baths,sqft,neighborhood,days_ago,is_stale,link,title,image_url,image_urls,region,fair_value,pct_under,score,freshness_boost,final_score,rank
Craigslist,2495,2,0.0,,Wychwood,5,False,https://www.craigslist.org/view/d/toronto-bedroom-bathroom-storey-upper/uBcC3pfjMBRLpGieuxzsso,2 bedroom 1 bathroom 2-storey upper apartment on Davenport,,[],Downtown,2495.0,0.0,0.0,0.15,0.15,184.0
Craigslist,1845,1,0.0,,Runnymede-Bloor West Village,5,False,https://www.craigslist.org/view/d/toronto-luxury-bedroom-bloor-west/gCiJbuJo1m6gY8GNYwvVFf,Luxury 1 Bedroom Bloor West Apartment For Rent $1845+Hydro,,[],West End,1845.0,0.0,0.0,0.15,0.15,185.0
Craigslist,1450,2,0.0,,"Toronto, ON",5,False,https://www.craigslist.org/view/d/willowdale-west-gorgeous-bedroom-den/vQghcibvH5NZE9vZ5tQVCk,"Gorgeous 2 Bedroom + Den, 1-Level Townhouse",,[],Downtown,1450.0,0.0,0.0,0.15,0.15,186.0
Craigslist,4195,1,0.0,,Annex,5,False,https://www.craigslist.org/view/d/downtown-toronto-annex-dwtn-toronto/wKFFEbhGNguD3fkuZFM7mv,"Annex/DWTN Toronto / Newly Renovated: 1Br/2Bath Upper-Level, Unique",,[],Downtown,4195.0,0.0,0.0,0.15,0.15,187.0
Craigslist,2500,2,0.0,,New Toronto,5,False,https://www.craigslist.org/view/d/toronto-2br-furnished-for-rent-2500/ihKxanUtmByd5YP6R9AmWZ,2br furnished for rent 2500,,[],Etobicoke,2500.0,0.0,0.0,0.15,0.15,188.0
Craigslist,2795,3,0.0,,Yonge-Eglinton,5,False,https://www.craigslist.org/view/d/york-beautifully-renovated-bedroom/nTbAKLuhqWvwuP5B64mDhs,Beautifully Renovated 3 Bedroom Apartment for Rent in Midtown Toronto,,[],Downtown,2795.0,0.0,0.0,0.15,0.15,189.0
Craigslist,2895,3,0.0,,city of toronto,5,False,https://www.craigslist.org/view/d/york-beautiful-bedroom-apartment-for/2JUHsocck5YFwyddmkDBxu,Beautiful 3 Bedroom Apartment for Rent in Toronto,,[],Downtown,2895.0,0.0,0.0,0.15,0.15,190.0
Craigslist,5400,1,0.0,,Richmond Hill,5,False,https://www.craigslist.org/view/d/richmond-hill-southeast-detached-house/gktbKzQxqG4h8e92yXaEWo,"Detached house with 4+1 br 5 Bath, double garage for lease",,[],,5400.0,0.0,0.0,0.15,0.15,191.0
Craigslist,2595,2,0.0,,Birchcliffe-Cliffside,5,False,https://www.craigslist.org/view/d/scarborough-available-now-huge-pet/nPk7ozmGAfYnFZH1iMhAos,Available Now: Huge Pet Friendly Bright 2 bed w LDY/PRKG/BALCONY/YARD,,[],East End,2595.0,0.0,0.0,0.15,0.15,192.0
Craigslist,2450,1,0.0,,Danforth East York,5,False,https://www.craigslist.org/view/d/downtown-toronto-bedroom-den-condo-at/aaCu34aM2iFZ4KxZ1mWAzF,1 BEDROOM + DEN CONDO AT SPADINA/FORT YORK AVAILABLE SEPT. 1/26,,[],East End,2450.0,0.0,0.0,0.15,0.15,193.0
Craigslist,3400,4,0.0,,Etobicoke West Mall,5,False,https://www.craigslist.org/view/d/etobicoke-spacious-4br-townhome-2-car/tDVxKmoPVNLRZoqXxt7TXk,Spacious 4BR Townhome w/ 2-Car Garage Near Downtown,,[],Etobicoke,3400.0,0.0,0.0,0.15,0.15,194.0
Craigslist,2700,3,0.0,,Kensington-Chinatown,5,False,https://www.craigslist.org/view/d/downtown-toronto-now-aug-1st-2nd-floor/cBQGXmTxVUEDGXhZJ4yrhP,Now/ Aug 1ST- 2ND  floor 3Bedrooms + 2bathrooms apt.  @ Kensington Mar,,[],Downtown,2700.0,0.0,0.0,0.15,0.15,195.0
Craigslist,2550,2,0.0,,DOWNTOWN PICKERING,5,False,https://www.craigslist.org/view/d/pickering-south-downtown-pickering/vHNdcck9qbf2AKw94J2KH4,DOWNTOWN PICKERING: Large 2 Bedroom Corner Condo For Rent w/PRKG,,[],Downtown,2550.0,0.0,0.0,0.15,0.15,196.0
Craigslist,2480,1,0.0,,MID-TOWN TORONTO – YONGE & EGLINTON,5,False,https://www.craigslist.org/view/d/toronto-yonge-eglinton-bright/rPCzRRDiXbvuWrfJ46tTeu,YONGE & EGLINTON: Bright 1 Bedroom+Den Condo For Rent with PARKING,,[],Downtown,2480.0,0.0,0.0,0.15,0.15,197.0
Craigslist,1350,0,0.0,,Weston,5,False,https://www.craigslist.org/view/d/york-one-bedroom-basement-apartment/6LChH3BhyVM4ekAFnfHue5,One bedroom basement apartment - Weston and Lawrence,,[],West End,1350.0,0.0,0.0,0.15,0.15,198.0
Craigslist,2400,1,0.0,,St.Andrew-Windfields,5,False,https://www.craigslist.org/view/d/toronto-11-bedroom-bathroom-warehouse/hJvTkHz7PczW9j8gYQj1Qw,"1+1 Bedroom, 1 Bathroom - Warehouse H Condos",,[],Scarborough,2400.0,0.0,0.0,0.15,0.15,199.0
Craigslist,2350,1,0.0,,South Parkdale,5,False,https://www.craigslist.org/view/d/toronto-1br-apartment-parkdale/5yPaornUijoUsxHuZ4Z87T,1br - Apartment (Parkdale),,[],West End,2350.0,0.0,0.0,0.15,0.15,200.0
Craigslist,2850,3,0.0,,Annex,5,False,https://www.craigslist.org/view/d/toronto-3br-annex-large-apartment/vF5BAc7juFy9tHQ4MtEr9m,3BR Annex large apartment,,[],Downtown,2850.0,0.0,0.0,0.15,0.15,201.0
Craigslist,1460,0,0.0,,Roncesvalles,5,False,https://www.craigslist.org/view/d/toronto-charming-basement-bachelor/hokst4NW64qhHbJemrS1iK,Charming Basement Bachelor/Studio Apartment in Roncesvalles Village -,,[],West End,1460.0,0.0,0.0,0.15,0.15,202.0
Craigslist,1790,2,0.0,,"Mississauga, Ontario",5,False,https://www.craigslist.org/view/d/mississauga-bedroom-apt-near-utm-in/mrm5g6Z3rsxV1nVz7fgyyU,2 Bedroom Apt. near UTM in Mississauga,,[],Downtown,1790.0,0.0,0.0,0.15,0.15,203.0
Craigslist,1350,0,0.0,,grand valley ontario,5,False,https://www.craigslist.org/view/d/orangeville-south-1350-per-month-b/vVdLQhbJoMTnWDRrJnDsyQ,"$1,350 per month 1 B/R condo apart located  in GRAND VALLEY Ontario",,[],Downtown,1350.0,0.0,0.0,0.15,0.15,204.0
Craigslist,1550,0,0.0,,Markham,5,False,https://www.craigslist.org/view/d/markham-large-furnished-basement-rental/bbiKw6fT4RTbEUdEoYSrP6,Large furnished basement rental - 14th Av & Box Grove bypass,,[],,1550.0,0.0,0.0,0.15,0.15,205.0
Craigslist,2400,2,0.0,,Downsview-Roding-CFB,5,False,https://www.craigslist.org/view/d/downsview-east-bedroom-condo-townhouse/uQg1VtN1eTjPNAZkLxzoA5,2 Bedroom Condo Townhouse for Lease – Dufferin / Wilson,,[],North York,2400.0,0.0,0.0,0.15,0.15,206.0
Kijiji,2450,2,0.0,780.0,Rosedale-Moore Park,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-two-bedroom-yonge-and-st-clair-id-4574/1739354644,"renovated two bedroom, yonge and st. clair - ID 4574",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9c328574-7ced-4892-adc2-9807297d60a0?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9c328574-7ced-4892-adc2-9807297d60a0?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/85/85201491-473b-4ba2-bdc5-44c236c4dea2?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8e/8eccfc17-386c-426c-875e-d7ef3a2cc183?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/97/9799604e-2dd5-4548-89c1-af42c999c01d?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9b/9b39da84-1e27-4692-9a45-044bcfd4fdda?rule=kijijica-200-jpg']",Downtown,2450.0,0.0,0.0,0.15,0.15,207.0
Craigslist,6500,3,0.0,,Entertainment District/Harbourfront,5,False,https://www.craigslist.org/view/d/downtown-toronto-bedroom-bathroom/3tGeQvPYJhfioExQkwQve9,"3 Bedroom, 2 Bathroom - Concord Canada House",,[],Downtown,6500.0,0.0,0.0,0.15,0.15,208.0
Craigslist,2500,1,0.0,,Canary District,5,False,https://www.craigslist.org/view/d/downtown-toronto-11-bedroom-bathroom/j9GFsPKoTwKK3dfY7zVaMo,"1+1 Bedroom, 1 Bathroom - Canary House Condos",,[],Downtown,2500.0,0.0,0.0,0.15,0.15,209.0
Craigslist,2300,1,0.0,,Old East York,5,False,https://www.craigslist.org/view/d/east-york-bedroom-condo-for-lease/usUsV6EpW55w3C6cit6dZa,1 Bedroom Condo for Lease – Bayview / Eglinton,,[],East End,2300.0,0.0,0.0,0.15,0.15,210.0
Craigslist,3750,2,0.0,,Palmerston-Little Italy,5,False,https://www.craigslist.org/view/d/toronto-bedroom-bathroom-little-italy/jwGnoi488uCMyproYRfHhn,"2 Bedroom, 2 Bathroom - Little Italy House",,[],Downtown,3750.0,0.0,0.0,0.15,0.15,211.0
Kijiji,1500,2,0.0,900.0,Grover Drive,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1740132936,Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5f4b402b-46f0-4815-8b50-71bb39a86f5c?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5f4b402b-46f0-4815-8b50-71bb39a86f5c?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/60/60593b7d-a847-4349-94aa-c50092640a09?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8e/8ed0bdd1-d3be-4463-8cf2-487e8b2d5b84?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/4724dab2-36d9-42ee-b22b-0223336e1dd3?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cc/cc8c2a18-c197-4376-ba12-8c52db3ad3fe?rule=kijijica-200-jpg']",Downtown,1500.0,0.0,0.0,0.15,0.15,212.0
Kijiji,1480,1,0.0,1.0,Niska Rd,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1740081241,Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/47bef7ba-5ad4-431d-96d2-a2beb7ede4c1?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/47bef7ba-5ad4-431d-96d2-a2beb7ede4c1?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/41/41e27778-0627-442f-9123-5189b61917f5?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/71/71bc9b0f-ed71-4d92-bc2e-13675714bdf4?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/87/87a7ecbe-faca-4ee4-bb3e-a0407f8ad662?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/25/251c2538-cb0e-4547-b9a7-1541bb6ce1b6?rule=kijijica-200-jpg']",Downtown,1480.0,0.0,0.0,0.15,0.15,213.0
Craigslist,1850,0,0.0,,Bathurst Manor,5,False,https://www.craigslist.org/view/d/richmond-hill-southwest-spacious-one/2sS44drW6eaBwFUtWfe9hR,Spacious one bedroom garden apt,,[],North York,1850.0,0.0,0.0,0.15,0.15,214.0
Kijiji,2100,0,0.0,590.0,Beech Avenue,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-apartment-in-rent/1740143157,Condo apartment in rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ce/ce22950a-d96a-4a0d-9cce-9735c780920f?rule=kijijica-200-jpg,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ce/ce22950a-d96a-4a0d-9cce-9735c780920f?rule=kijijica-200-jpg'],Downtown,2100.0,0.0,0.0,0.15,0.15,215.0
Craigslist,3700,2,0.0,,Bay Street Corridor,5,False,https://www.craigslist.org/view/d/downtown-toronto-bedroom-bathroom/aPyJnf2XEkKzX8tTmJGWmx,"2 Bedroom, 2 Bathroom - Concord Canada House Condos",,[],Downtown,3699.285714285714,-0.019308746862330393,-0.00025992543853137066,0.15,0.14974007456146862,216.0
Craigslist,1500,0,0.0,,Old East York,5,False,https://www.craigslist.org/view/d/east-york-month-lease-basement/kghEdGTMUqiEQ1kUgzx2gP,3 MONTH LEASE Basement apartment / Bachelor suite in Danforth Village,,[],East End,1499.5,-0.03334444814938312,-0.00044886757124169586,0.15,0.1495511324287583,217.0
Kijiji,2900,2,0.0,700.0,Toronto,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-condo-for-rent/1740329105,Fully Furnished Condo For Rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/305aa6de-841b-463e-8371-50cde708e61f?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/305aa6de-841b-463e-8371-50cde708e61f?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5f03e95e-1889-4752-9dc1-e41916cfee7b?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0c/0cc900c5-4d00-4610-bf96-90ef4d22a657?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/41/4156f517-0279-458e-b1f3-a3084625d045?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5b/5b85f2f4-90de-487c-85f8-3bcb39abbe0f?rule=kijijica-200-jpg']",Downtown,2883.3333333333335,-0.5780346820809196,-0.007781236104935455,0.15,0.14221876389506455,218.0
Craigslist,2200,1,0.0,,Toronto,5,False,https://www.craigslist.org/view/d/toronto-bed-bath-axis-condos/b8RuDauqMaSwPk8LXopSpM,1 Bed & 1 Bath - Axis Condos.,,[],Downtown,2180.769230769231,-0.8818342151675405,-0.011870845204178429,0.15,0.13812915479582155,219.0
Kijiji,1895,1,0.0,,Agincourt North,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent/1739230079,1 BEDROOM APARTMENT FOR RENT,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3e/3edcdb4a-e979-4b5f-814a-9c7ce5914db1?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3e/3edcdb4a-e979-4b5f-814a-9c7ce5914db1?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8e/8e4a770e-f0e4-424b-a58d-aeb457080b84?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4c/4c02db51-5289-4d72-92f4-b44b26be5205?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5d/5de237b9-73e7-46c6-bc91-20b559ee9a9b?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fd/fd1012b9-beb2-4674-a8ec-e928454bdbfb?rule=kijijica-200-jpg']",Scarborough,1876.7826086956522,-0.9706713617198683,-0.013066729869305918,0.15,0.13693327013069406,220.0
Kijiji,1895,1,0.0,,Agincourt North,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent/1721344228,1 BEDROOM APARTMENT FOR RENT,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0a/0a915af6-ade1-4857-b2f8-ed8ac4978288?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0a/0a915af6-ade1-4857-b2f8-ed8ac4978288?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/85/858ce8d8-52e8-4720-a471-629e4e725d0b?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/70/70f029b7-d238-4978-92b7-db4097355255?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/32/3205fce1-f70e-4377-ad39-4fe322b70d6e?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d958ecf8-2be8-45e2-8faa-0c582a2d55d8?rule=kijijica-200-jpg']",Scarborough,1876.7826086956522,-0.9706713617198683,-0.013066729869305918,0.15,0.13693327013069406,221.0
Craigslist,2700,2,0.0,,Agincourt North,5,False,https://www.craigslist.org/view/d/toronto-117-chaplin-cres-garden-suite/bMWpWk4TepCXTSkcaL5Pei,"117 CHAPLIN CRES., GARDEN SUITE - 2BED/2BATH, PARKING, LAUNDRY",,[],Scarborough,2650.95,-1.8502800882702497,-0.024907616572868743,0.15,0.12509238342713125,222.0
Craigslist,2350,1,0.0,,Dovercourt-Wallace Emerson-Junction,5,False,https://www.craigslist.org/view/d/toronto-main-floor-bedroom-backyard/2dr1j8Brfizx5SGyBQnF1H,Main Floor 1 Bedroom | Backyard | Laundry | Utilities Included,,[],West End,2300.0,-2.1739130434782608,-0.029264214046822737,0.15,0.12073578595317726,223.0
Craigslist,3350,2,0.0,,Waterfront Communities-The Island,5,False,https://www.craigslist.org/view/d/etobicoke-2br-den-condo-near-waterfront/o4g6mNbC3dBXpY8BbYq8mx,"2BR + Den Condo Near Waterfront w/ Pool, Gym & Resort Amenities",,[],Downtown,3275.0,-2.2900763358778624,-0.030827950675278916,0.15,0.11917204932472109,224.0
Craigslist,2000,0,0.0,,city of toronto,5,False,https://www.craigslist.org/view/d/west-toronto-large-basement-apartment/vV2ecouCJPDunVWWpp4EVa,Large Basement Apartment in Wallace/Emerson w/backyard ($2000 all-in),,[],Downtown,1950.0,-2.564102564102564,-0.03451676528599605,0.15,0.11548323471400394,225.0
Kijiji,2795,3,0.0,,Agincourt North,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-for-rent/1720047732,3 BEDROOM APARTMENT FOR RENT,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f2/f2c0fea1-5c22-4c7a-b697-41d029838b05?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f2/f2c0fea1-5c22-4c7a-b697-41d029838b05?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/16/16bbedf4-f72a-43d2-aaf0-d9da9b94d68f?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3f/3f3e69bd-db8d-4a15-a468-0d063a37b242?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c6/c6bcf96b-6d55-4f52-8781-e86e0f2bc337?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/31/3141e391-ee5f-4cc7-abb7-94f2558d9fe4?rule=kijijica-200-jpg']",Scarborough,2722.5,-2.6629935720844813,-0.03584799039344494,0.15,0.11415200960655505,226.0
Craigslist,2400,2,0.0,,Annex,5,False,https://www.craigslist.org/view/d/toronto-2br-annex-apartment-with-balcony/1FHdKS3Wpn2ikUVtY4KHXx,2BR annex apartment with balcony,,[],Downtown,2325.0,-3.225806451612903,-0.043424317617866,0.15,0.106575682382134,227.0
Craigslist,2250,1,0.0,,mississauga,5,False,https://www.craigslist.org/view/d/mississauga-beautiful-bed-condo/bwYo28ffyn4VKSssg8Ho6i,"Beautiful 1 Bed condo breathtaking city views ,downtown Mississauga",,[],,2175.0,-3.4482758620689653,-0.04641909814323607,0.15,0.10358090185676393,228.0
Craigslist,1850,1,0.0,,Cabbagetown-South St.James Town,5,False,https://www.craigslist.org/view/d/downtown-toronto-downtown-1bedroom/pRG2txxSHJcJtmie443rJb,Downtown 1Bedroom Basement With Laundry 1850,,[],Downtown,1787.5,-3.4965034965034967,-0.047068316299085526,0.15,0.10293168370091446,229.0
Craigslist,2750,2,0.0,,Agincourt North,5,False,https://www.craigslist.org/view/d/toronto-16-acacia-rd-upper-2bed-1bath/gqqeaeNbrNLLJCyHL55YVi,"16 ACACIA RD., UPPER - 2BED/1BATH, LAUNDRY, BALCONY, PRIME LOCATION",,[],Scarborough,2650.95,-3.7363963862011804,-0.0502976436604005,0.15,0.0997023563395995,230.0
Kijiji,1950,1,0.0,,Agincourt North,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/davisville-village-apartments-1-bdrm-available-at-141-davisvil/1708203417,Davisville Village Apartments - 1 Bdrm available at 141 Davisvil,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ee/ee55d865-ca73-49c9-9c39-e42129626986?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ee/ee55d865-ca73-49c9-9c39-e42129626986?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/62/620d85f6-f708-41ec-802a-7295ceaaebad?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6a/6aff6175-c1bd-4191-be4f-55e4d2e7cac5?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/da/dab11844-0f91-420f-811f-9cbd6b44be04?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/58/58bccab0-afc6-464d-a990-b7d7259add30?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1b/1b533f60-eab1-42a9-805c-511eae6e6afa?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b4/b4ae9cf0-6bc9-4af5-ad61-6f8a9a669a02?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d5/d5caab83-e37b-45fe-87fa-565d3483605f?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1b/1b12a758-5433-4f7c-a3e4-3f4f85773482?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/78/78ab1f94-b6b4-48fd-a931-0dc274e7be4f?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/70/70d14b1c-cdd2-44dc-8916-85e0794129ff?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bd/bd3d3468-d700-440e-9062-5e812959252b?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fb/fb365bfe-d5b0-49e0-b2a1-12f7495d927a?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/86/86e34fbb-7f85-4cd4-8276-468b0c31d1fd?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ae/ae0f7f5c-cdec-4350-9c0a-c99755da2eb2?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c0/c0f4a6cb-8df0-49b7-bdad-aa2cbed9ed78?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/99/99ca8ce6-c4b9-4b5c-aa5a-cc59d802cd8a?rule=kijijica-200-jpg']",Scarborough,1876.7826086956522,-3.901218551637859,-0.052516403579740405,0.15,0.09748359642025958,231.0
Kijiji,1950,1,0.0,,Agincourt North,5,False,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/davisville-village-apartments-1-bdrm-available-at-33-davisvill/1708207370,Davisville Village Apartments - 1 Bdrm available at 33 Davisvill,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0f/0f28ad1f-0c6d-4c4f-985c-2e0eef70afe1?rule=kijijica-200-jpg,"['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0f/0f28ad1f-0c6d-4c4f-985c-2e0eef70afe1?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d9be939f-8a59-499c-b96e-5a75ce8e1e19?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a2/a263da19-b5c0-406b-8514-66524ecda187?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2f/2f72ba10-bdb6-422d-b5bd-f9c65e2e5817?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7f/7fc42db8-eac5-4de0-a4c3-98f3bfa6b4d7?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/29/29332b30-3223-4417-bec7-f8a74eb4e677?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/82/82296ccd-53de-42a3-86ad-74dcd228f40a?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/23/2325ea58-3049-4fb8-83a1-31232949d57e?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/28/2893bf90-d255-4b3b-8ff0-2b11bb2d235b?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d8/d8241725-faca-4b35-948d-614661501094?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/22/222bed58-85ea-4ad6-bd13-d23a1b0ef7f4?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8f/8fc0b3fa-534a-4fe3-bc2d-74235fc6adfa?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1c/1ca6310c-de3e-42df-8e70-c72422f61313?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cd/cd4ea19c-a909-4781-a99c-5c50bc62b67a?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/03/0332bd96-4584-49cf-a582-ac33d28f145a?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/83/83e94944-f509-401c-81cf-43c2ca90cb69?rule=kijijica-200-jpg', 'https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/78/782479f0-8cc1-42b9-a4fb-a14c480fcb1b?rule=kijijica-200-jpg']",Scarborough,1876.7826086956522,-3.901218551637859,-0.052516403579740405,0.15,0.09748359642025958,232.0
Craigslist,2500,1,0.0,,Niagara,5,False,https://www.craigslist.org/view/d/toronto-1030-king-st-dna3-modern-bedden/1NWPXTqf5viDveuak1qFHB,1030 King St W DNA3 Modern 1 Bed+Den 1 Bath,,[],West End,2400.0,-4.166666666666666,-0.05608974358974358,0.15,0.09391025641025641,233.0
Craigslist,2800,2,0.0,,Etobicoke West Mall,5,False,https://www.craigslist.org/view/d/etobicoke-2br-2bath-tridel-condo-steps/j4GA88p9PpiiBCedn9RBrj,2BR/2Bath Tridel Condo Steps to Kipling Subway & GO + Parking,,[],Etobicoke,2675.0,-4.672897196261682,-0.06290438533429188,0.15,0.08709561466570812,234.0
